likely_mpid,expt_gap,formula_x,mpid,formula_y,gap pbe,Ag,Al,As,Au,B,Ba,Be,Bi,Br,C,Ca,Cd,Ce,Cl,Co,Cr,Cs,Cu,Dy,Er,Eu,F,Fe,Ga,Gd,Ge,H,Hf,Hg,Ho,I,In,Ir,K,La,Li,Lu,Mg,Mn,Mo,N,Na,Nb,Nd,Ni,O,Os,P,Pb,Pd,Pr,Pt,Rb,Re,Rh,Ru,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Ta,Tb,Tc,Te,Th,Ti,Tl,Tm,U,V,W,Xe,Y,Yb,Zn,Zr,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
mp-16565,0.96,CdCu2SnSe4,mp-16565,CdCu2SnSe4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,50,21,36.5,6.25,34,64,89,25,79.25,9.9375,89,63.546,118.71,55.164,84.256625,15.6519375,78.96,494,1357.77,863.77,723.855,316.9575,494,11,16,5,14,2,16,4,5,1,4.25,0.375,4,120,144,24,128.375,8.375,120,1.69,2.55,0.86,2.20625,0.34375,2.55,1,2,1,1.75,0.375,2,0,4,4,2.25,1.75,4,10,10,0,10,0,10,0,0,0,0,0,0,11,16,5,14,2,16,0,1,1,0.25,0.375,0,0,4,4,1.5,1.125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.75,0.8125,2,11.07,33.285,22.215,22.325,6.335,25.92,0,0.799,0.799,0.3995,0.3995,0.799,0,0,0,0,0,0,14,225,211,105.125,91.125,14
mp-241,6,CdF2,mp-241,CdF2,2.8977,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,48,39,22,17.33333333,9,70,93,23,85.33333333,10.22222222,93,18.9984032,112.411,93.4125968,50.13593547,41.51670969,18.9984032,53.5,594.22,540.72,233.74,240.32,53.5,12,17,5,15.33333333,2.222222222,17,2,5,3,3,1.333333333,2,57,144,87,86,38.66666667,57,1.69,3.98,2.29,3.216666667,1.017777778,3.98,2,2,0,2,0,2,0,5,5,3.333333333,2.222222222,5,0,10,10,3.333333333,4.444444444,0,0,0,0,0,0,0,7,12,5,8.666666667,2.222222222,7,0,0,0,0,0,0,0,1,1,0.666666667,0.444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.666666667,0.444444444,1,9.7075,19.495,9.7875,12.97,4.35,9.7075,0,1.97,1.97,1.313333333,0.875555556,1.97,0,0,0,0,0,0,15,194,179,74.66666667,79.55555556,15
mp-570838,1.45,CdHg4(AsI2)2,mp-570838,CdHg4(AsI2)2,0.4599,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,80,47,58.72727273,15.47107438,53,70,96,26,82.36363636,10.51239669,71,74.9216,200.59,125.6684,142.9301891,41.93440793,126.90447,234.32,1090,855.68,478.0818182,243.6317355,234.32,12,17,5,14.36363636,2.148760331,12,4,6,2,5.181818182,0.595041322,5,119,144,25,133.2727273,6.115702479,132,1.69,2.66,0.97,2.244545455,0.30214876,2,2,2,0,2,0,2,0,5,5,2.363636364,2.148760331,0,10,10,0,10,0,10,0,14,14,5.090909091,6.479338843,0,12,26,14,19.45454545,4.760330579,17,0,0,0,0,0,0,0,3,3,0.909090909,0.826446281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.909090909,0.826446281,0,19.495,43.015,23.52,30.62321317,9.012208606,25.23758621,0,1.062,1.062,0.386181818,0.491504132,0,0,0,0,0,0,0,64,194,130,131.4545455,49.05785124,64
mp-567910,1.89,CdHg6(As2Br3)2,mp-567910,CdHg6(As2Br3)2,1.3414,0,0,4,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,80,47,51.17647059,20.34602076,35,70,95,25,82.47058824,9.564013841,71,74.9216,200.59,125.6684,123.2389059,54.60077232,79.904,234.32,1090,855.68,467.9376471,307.5919723,234.32,12,17,5,14.47058824,2.034602076,12,4,6,2,4.764705882,0.899653979,4,119,144,25,125.4117647,6.837370242,120,1.69,2.96,1.27,2.362941176,0.421453287,2,2,2,0,2,0,2,0,5,5,2.470588235,2.034602076,0,10,10,0,10,0,10,0,14,14,4.941176471,6.394463668,0,12,26,14,19.41176471,4.650519031,17,0,0,0,0,0,0,0,3,3,1.058823529,0.91349481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.058823529,0.91349481,0,19.495,29.48,9.985,25.67650101,2.684822814,25.23758621,0,1.457,1.457,0.514235294,0.665480969,0,0,0,0,0,0,0,64,194,130,131.6470588,47.75086505,64
mp-571579,3.8,CdI2,mp-571579,CdI2,2.4388,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,53,5,51.33333333,2.222222222,53,70,96,26,87.33333333,11.55555556,96,112.411,126.90447,14.49347,122.0733133,6.441542222,126.90447,386.85,594.22,207.37,455.9733333,92.16444444,386.85,12,17,5,15.33333333,2.222222222,17,5,5,0,5,0,5,139,144,5,140.6666667,2.222222222,139,1.69,2.66,0.97,2.336666667,0.431111111,2.66,2,2,0,2,0,2,0,5,5,3.333333333,2.222222222,5,10,10,0,10,0,10,0,0,0,0,0,0,12,17,5,15.33333333,2.222222222,17,0,0,0,0,0,0,0,1,1,0.666666667,0.444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.666666667,0.444444444,1,19.495,43.015,23.52,35.175,10.45333333,43.015,0,1.062,1.062,0.708,0.472,1.062,0,0,0,0,0,0,64,194,130,107.3333333,57.77777778,64
mp-1191962,4.3,CdIClO3,,,3.35,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,53,45,23.66666667,17.88888889,8,70,96,26,86.83333333,5.611111111,87,15.9994,126.90447,110.90507,53.794445,43.90886,15.9994,54.8,594.22,539.42,219.5116667,180.6822222,54.8,12,17,5,15.66666667,1.222222222,16,2,5,3,3.166666667,1.222222222,2,66,144,78,97.16666667,31.16666667,66,1.69,3.44,1.75,2.971666667,0.531111111,3.44,2,2,0,2,0,2,0,5,5,3.666666667,1.222222222,4,0,10,10,3.333333333,4.444444444,0,0,0,0,0,0,0,6,17,11,9,3.666666667,6,0,0,0,0,0,0,0,2,2,1.333333333,0.666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.333333333,0.666666667,2,9.105,43.015,33.91,19.05375,9.94875,9.105,0,2.493,2.493,0.5925,0.79,0,0,0,0,0,0,0,12,194,182,59.66666667,47.66666667,12
mp-1132,2.3,CdO,mp-1132,CdO,0.1044,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,48,40,28,20,8,70,87,17,78.5,8.5,70,15.9994,112.411,96.4116,64.2052,48.2058,15.9994,54.8,594.22,539.42,324.51,269.71,54.8,12,16,4,14,2,12,2,5,3,3.5,1.5,2,66,144,78,105,39,66,1.69,3.44,1.75,2.565,0.875,1.69,2,2,0,2,0,2,0,4,4,2,2,0,0,10,10,5,5,0,0,0,0,0,0,0,6,12,6,9,3,6,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,9.105,19.495,10.39,14.3,5.195,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,103,91,12
mp-1696,0,CdPd,mp-1696,CdPd,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,48,2,47,1,46,62,70,8,66,4,62,106.42,112.411,5.991,109.4155,2.9955,106.42,594.22,1828.05,1233.83,1211.135,616.915,594.22,10,12,2,11,1,10,5,5,0,5,0,5,139,144,5,141.5,2.5,139,1.69,2.2,0.51,1.945,0.255,1.69,0,2,2,1,1,0,0,0,0,0,0,0,10,10,0,10,0,10,0,0,0,0,0,0,10,12,2,11,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41,19.495,5.085,16.9525,2.5425,14.41,0,0,0,0,0,0,0,0,0,0,0,0,194,225,31,209.5,15.5,194
mp-1194,0,CdPt,mp-1194,CdPt,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,78,30,63,15,48,63,70,7,66.5,3.5,63,112.411,195.084,82.673,153.7475,41.3365,112.411,594.22,2041.4,1447.18,1317.81,723.59,594.22,10,12,2,11,1,10,5,6,1,5.5,0.5,5,136,144,8,140,4,136,1.69,2.28,0.59,1.985,0.295,1.69,1,2,1,1.5,0.5,1,0,0,0,0,0,0,9,10,1,9.5,0.5,9,0,14,14,7,7,0,12,24,12,18,6,12,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,2,2,1,1,0,15.02,19.495,4.475,17.2575,2.2375,15.02,0,0,0,0,0,0,0,0,0,0,0,0,194,225,31,209.5,15.5,194
mp-15638,0,CdRhF6,mp-15638,CdRhF6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,48,39,18.375,14.0625,9,59,93,34,85.875,10.6875,93,18.9984032,112.411,93.4125968,41.1633649,33.24744255,18.9984032,53.5,2237,2183.5,394.0275,510.79125,53.5,9,17,8,15.375,2.4375,17,2,5,3,2.75,1.125,2,57,144,87,78.5,32.25,57,1.69,3.98,2.29,3.48125,0.748125,3.98,1,2,1,1.875,0.21875,2,0,5,5,3.75,1.875,5,0,10,10,2.25,3.375,0,0,0,0,0,0,0,7,12,5,7.875,1.3125,7,0,1,1,0.125,0.21875,0,0,1,1,0.75,0.375,1,0,2,2,0.25,0.4375,0,0,0,0,0,0,0,0,3,3,1.125,0.46875,1,9.7075,19.495,9.7875,11.4225,2.5725,9.7075,0,1.97,1.97,1.4775,0.73875,1.97,0,0,0,0,0,0,15,225,210,63.625,72.9375,15
mp-567556,1.4,CdSb2Se3Br2,mp-567556,CdSb2Se3Br2,1.1147,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,51,17,40.25,7.3125,34,70,95,25,87.125,5.34375,89,78.96,121.76,42.8,94.077375,18.42471875,78.96,265.8,903.78,637.98,551.9225,186.503125,494,12,17,5,15.5,1.125,16,4,5,1,4.375,0.46875,4,120,144,24,127.75,9.6875,120,1.69,2.96,1.27,2.42,0.3675,2.55,2,2,0,2,0,2,0,5,5,3.5,1.125,4,10,10,0,10,0,10,0,0,0,0,0,0,12,17,5,15.5,1.125,16,0,0,0,0,0,0,0,3,3,1.75,0.8125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.75,0.8125,2,19.495,31.56,12.065,27.416875,3.103125,25.92,0,1.457,1.457,0.663875,0.49790625,0.799,0,0,0,0,0,0,14,194,180,87,66.25,14
mp-754329,3,CdSnO3,mp-754329,CdSnO3,0.9762,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,50,42,24.4,19.68,8,70,87,17,82.2,5.76,87,15.9994,118.71,102.7106,55.82384,47.789328,15.9994,54.8,594.22,539.42,252.74,237.528,54.8,12,16,4,14.8,1.44,16,2,5,3,3.2,1.44,2,66,144,78,96.2,36.24,66,1.69,3.44,1.75,2.794,0.7752,3.44,2,2,0,2,0,2,0,4,4,2.8,1.44,4,0,10,10,4,4.8,0,0,0,0,0,0,0,6,14,8,8.8,3.36,6,0,0,0,0,0,0,0,4,4,2,0.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0.8,2,9.105,33.285,24.18,16.019,8.2968,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,74.2,74.64,12
mp-3286,0,Ce(AlZn)2,mp-3286,Ce(AlZn)2,0.0023,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,58,45,28.8,12.64,13,15,73,58,59.8,17.92,69,26.9815386,140.116,113.1344614,64.96781544,30.38902147,26.9815386,692.68,1071,378.32,864.66,137.584,692.68,3,13,10,10.6,3.04,12,3,6,3,4,0.8,3,121,204,83,138,26.4,121,1.12,1.65,0.53,1.528,0.1632,1.61,2,2,0,2,0,2,0,1,1,0.4,0.48,0,0,10,10,4.2,4.64,0,0,1,1,0.2,0.32,0,3,12,9,6.8,4.16,3,0,0,0,0,0,0,0,5,5,2,2.4,0,0,9,9,1.8,2.88,0,0,13,13,2.6,4.16,0,0,22,22,6.4,6.24,0,13.96,37.24,23.28,19.624,7.0464,13.96,0,0,0,0,0,0,0,0,0,0,0,0,194,225,31,206.4,14.88,194
mp-20908,0,Ce(BC)2,mp-20908,Ce(BC)2,0.008,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,58,53,16,16.8,5,15,77,62,62.6,19.04,72,10.811,140.116,129.305,37.15188,41.185648,10.811,1071,3823,2752,2682.6,912.32,2348,3,14,11,11.4,3.36,13,2,6,4,2.8,1.28,2,76,204,128,104.8,39.68,76,1.12,2.55,1.43,2.06,0.392,2.04,2,2,0,2,0,2,0,2,2,1.2,0.64,1,0,1,1,0.2,0.32,0,0,1,1,0.2,0.32,0,3,4,1,3.6,0.48,3,0,0,0,0,0,0,0,5,5,3.6,1.44,4,0,9,9,1.8,2.88,0,0,13,13,2.6,4.16,0,4,22,18,8,5.6,4,5.64,37.24,31.6,12.573,9.8668,5.64,0,4.496,4.496,2.408,1.6704,1.524,0,0,0,0,0,0,166,194,28,182.8,13.44,166
mp-568182,0,Ce(CoAs)2,mp-568182,Ce(CoAs)2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,58,31,35.6,8.96,27,15,84,69,59.8,19.36,58,58.933195,140.116,81.182805,81.565118,23.4203528,58.933195,1071,1768,697,1357.4,328.48,1090,3,15,12,10.2,3.84,9,4,6,2,4.4,0.64,4,119,204,85,138.8,26.08,119,1.12,2.18,1.06,1.848,0.2912,1.88,2,2,0,2,0,2,0,3,3,1.2,1.44,0,1,10,9,7,2.4,7,0,1,1,0.2,0.32,0,4,15,11,10.4,3.68,9,0,0,0,0,0,0,0,3,3,1.2,1.44,0,0,9,9,3,2.4,0,0,13,13,2.6,4.16,0,3,22,19,6.8,6.08,3,10.245,37.24,26.995,20.416,8.1368,10.245,0,0,0,0,0,0,0,1.5484712,1.5484712,0.61938848,0.743266176,0,166,194,28,182.8,13.44,166
mp-22165,0,Ce(CoB)4,mp-22165,Ce(CoB)4,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,58,53,20.66666667,13.92592593,5,15,72,57,59.44444444,11.16049383,58,10.811,140.116,129.305,46.56586444,31.78210173,10.811,1071,2348,1277,1948.333333,355.2592593,1768,3,13,10,10.11111111,2.567901235,9,2,6,4,3.333333333,1.185185185,2,84,204,120,116,28.44444444,84,1.12,2.04,0.92,1.866666667,0.165925926,1.88,2,2,0,2,0,2,0,1,1,0.444444444,0.49382716,0,0,7,7,3.222222222,3.358024691,0,0,1,1,0.111111111,0.197530864,0,3,9,6,5.777777778,2.864197531,3,0,0,0,0,0,0,0,5,5,2.222222222,2.469135802,0,0,9,9,2.333333333,2.074074074,0,0,13,13,1.444444444,2.567901235,0,3,22,19,6,3.555555556,3,7.1725,37.24,30.0675,11.87888889,5.635802469,7.1725,0,1.524,1.524,0.677333333,0.752592593,0,0,1.5484712,1.5484712,0.688209422,0.764677136,0,166,194,28,181.5555556,13.82716049,166
mp-1006321,0,Ce(CuSb)2,mp-1006321,Ce(CuSb)2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,58,29,43.6,11.68,29,15,85,70,62.6,19.04,64,63.546,140.116,76.57,102.1456,30.87968,63.546,903.78,1357.77,453.99,1118.82,191.16,903.78,3,15,12,11,3.2,11,4,6,2,4.8,0.64,4,132,204,72,149.2,21.92,132,1.12,2.05,0.93,1.804,0.2736,1.9,1,2,1,1.6,0.48,1,0,3,3,1.2,1.44,0,1,10,9,8.2,2.88,10,0,1,1,0.2,0.32,0,4,15,11,11.2,3.04,11,0,1,1,0.4,0.48,0,0,3,3,1.2,1.44,0,0,9,9,1.8,2.88,0,0,13,13,2.6,4.16,0,1,22,21,6,6.4,1,11.07,37.24,26.17,24.5,10.744,11.07,0,0,0,0,0,0,0,0,0,0,0,0,166,225,59,195.2,23.84,166
mp-21089,0,Ce(MnGe)2,mp-21089,Ce(MnGe)2,0.0013,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,58,33,34.4,9.44,25,15,79,64,55.4,18.88,52,54.938045,140.116,85.177955,79.054418,24.4246328,54.938045,1071,1519,448,1306.36,170.112,1211.4,3,14,11,9,4,7,4,6,2,4.4,0.64,4,120,204,84,144.4,23.84,120,1.12,2.01,0.89,1.648,0.2896,1.55,2,2,0,2,0,2,0,2,2,0.8,0.96,0,1,10,9,6.2,3.04,5,0,1,1,0.2,0.32,0,4,14,10,9.2,3.84,7,0,0,0,0,0,0,0,4,4,1.6,1.92,0,0,9,9,3.8,3.04,0,0,13,13,2.6,4.16,0,4,22,18,8,5.6,4,10.48758621,37.24,26.75241379,20.84503448,8.285958621,10.48758621,0,0.383,0.383,0.1532,0.18384,0,0,0.000310121,0.000310121,0.000124048,0.000148858,0,194,225,31,215.6,8.64,217
mp-2965,0,Ce(MnSi)2,mp-2965,Ce(MnSi)2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,58,44,27.2,12.32,14,15,78,63,55,18.4,52,28.0855,140.116,112.0305,61.232618,31.5533528,28.0855,1071,1687,616,1496.6,170.24,1519,3,14,11,9,4,7,3,6,3,4,0.8,3,111,204,93,140.8,25.28,111,1.12,1.9,0.78,1.604,0.2368,1.55,2,2,0,2,0,2,0,2,2,0.8,0.96,0,0,5,5,2.2,2.24,0,0,1,1,0.2,0.32,0,4,7,3,5.2,1.44,4,0,0,0,0,0,0,0,4,4,1.6,1.92,0,0,9,9,3.8,3.04,0,0,13,13,2.6,4.16,0,4,22,18,8,5.6,4,10.48758621,37.24,26.75241379,19.81903448,7.465158621,10.48758621,0,0.773,0.773,0.3092,0.37104,0,0,0.000310121,0.000310121,0.000124048,0.000148858,0,194,227,33,216.4,8.96,217
mp-607725,0,Ce(PPt2)2,mp-607725,Ce(PPt2)2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,78,63,57.14285714,24.08163265,78,15,83,68,61.85714286,13.3877551,63,30.973762,195.084,164.110238,140.3427891,62.56138384,195.084,317.3,2041.4,1724.1,1410.171429,721.4040816,2041.4,3,15,12,10.42857143,2.612244898,10,3,6,3,5.142857143,1.224489796,6,107,204,97,137.4285714,19.02040816,136,1.12,2.28,1.16,2.088571429,0.276734694,2.28,1,2,1,1.428571429,0.489795918,1,0,3,3,0.857142857,1.224489796,0,0,9,9,5.285714286,4.244897959,9,0,14,14,8.142857143,6.693877551,14,4,24,20,15.71428571,9.469387755,24,0,1,1,0.571428571,0.489795918,1,0,3,3,0.857142857,1.224489796,0,0,9,9,1.857142857,2.040816327,1,0,13,13,1.857142857,3.183673469,0,2,22,20,5.142857143,4.816326531,2,15.02,37.24,22.22,20.3514966,6.09313897,15.02,0,1.625,1.625,0.464285714,0.663265306,0,0,0,0,0,0,0,2,225,223,156.8571429,88.48979592,225
